"store","id","original_ean","original_name","original_description","current_price","promo_price"
Casa Ley,bd6b6da7-0369-4670-b7f5-baaaf02de617,"7506306246317",Shampoo 2 en 1 rizos definidos sedal 620 ml,"",$68.90,$0.00
Casa Ley,"70c4d132-c8d1-480c-8fdb-7eda031c3e46","7501025409555",Suavizante frescura primaveral pilon ensueño max  1 lt,"",$28.50,$0.00
Casa Ley,"9f4d0e9e-4b90-4d04-8847-0305055316c2","7503020720024",Piña en cubos nature prime  454 gr,"",$77.90,$61.00
Casa Ley,"385cbb87-7b8b-4899-854b-9287def32be2","7509552912500",Shampoo 2 en1 borra daño fructis 650 ml,"",$94.00,$0.00
Casa Ley,dfd5a808-883a-4118-999c-5d433228b8db,"7501289520126",Hipoglos pa tubo c/45 g 1 pz,"",$88.12,$68.73
Casa Ley,"696fec99-1c0f-4753-bdba-56d3eaff1d3f","7500435019491",Shampoo 3 en 1 head shoulders 375 ml,"",$78.90,$0.00
Casa Ley,"2a4eba80-a600-498f-b04a-98a279bdea62","7500435162913",Shampoo 3 en 1 men heads houlders 650 ml,"",$134.90,$0.00
Casa Ley,"87deb2af-9b7b-444c-93b1-b995e54fb2ba","0071153785946",Limpiador de inyectores super concentrado stp 1 pz,"",$74.90,$0.00
Casa Ley,"7ebf6e38-8b3e-4cb2-817f-ce3e08342038","7506267914942",Shampoo 3 en 1 peppa pig blumen 500 ml,"",$61.90,$0.00
Casa Ley,c2cc968a-3210-4efb-8903-c44490f4c93e,"7501289520119",Hipoglos pac tubo 110g andromaco 1 pz,"",$179.78,$0.00
Casa Ley,e9daaa21-4700-43b1-833d-e34be222d304,"7501072218018",Alimento perro adu seleccion de proteina dog chow 3.75 kg,"",$276.00,$239.00
Casa Ley,"13312d48-28c5-4847-90a2-85f63290d33f","0724836500106",Salsa chiltepin mexico lindo 150 ml,"",$22.50,$0.00
Casa Ley,"5e7e3aea-8d71-4015-9d36-643ad99bfc4c","7501390911042",Italdermol 12g gasas 3 pz,"",$331.00,$281.35
Casa Ley,f07558da-4ab9-4dde-98db-e487e09850b4,"7501390910991",Italdermol crema 30 gr,"",$597.00,$507.45
Casa Ley,"3922ea6d-77dd-47be-8cfc-915863271120","7506174515287",Alimento perro adulto biscrok pedigree 400 gr,"",$42.90,$0.00
Casa Ley,e514fd62-f424-4650-bb12-aba27b4ae037,"7501072204226",Alimento perro adulto campeon 800 gr,"",$39.00,$0.00
Casa Ley,"5a9b3a02-dfc4-4afe-a646-2205dd7ef00a","0086141004237",Te verde la pastora  25 pz,"",$24.90,$23.50
Casa Ley,c06fe6af-300c-4d27-a0c9-f6e0ba54ff69,"7500435232326",Desodorante aerosol ocean legend old spice 93 gr,"",$71.00,$0.00
Casa Ley,"225f5d42-a958-4311-b26a-2facd88db635","7501043110853",Betnovate 0.094g loc  50 ml,"",$706.39,$543.92
Casa Ley,d23b0b40-e727-449e-9bc4-61f671f44fa9,"7501390911004",Italdermol g crema 30 gr,"",$834.00,$625.50
Casa Ley,"29f4028f-89e0-42c4-ab6d-f9621876a56b","7500435232333",Desodorante aerosol ocean legend old spice 96 gr,"",$71.00,$0.00
Casa Ley,"0fb7100b-9e48-4f0e-9292-8765dd9593cd","7501072212726",Alimento perro adulto carne y arroz salvaje beneful 100 gr,"",$14.00,$0.00
Casa Ley,"81299668-0d6b-4d0d-8cff-dd67cc92ea68","7502252481789",Alimento liq almendra coco sin azucar natures heart 1 lt,"",$51.00,$41.90
Casa Ley,"5cabbebe-2fc8-4ce5-b257-a70602ed658d","7501630200325",Pastilla para baño ley 72 gr,"",$11.90,$0.00
Casa Ley,c5fd30bb-ee70-410a-81cb-1c30578b735f,"7501390911028",Italdermol gasas 10 pz,"",$997.00,$727.81
Casa Ley,"2c66d7b4-e633-4763-8b0d-982bf5fed62d","7506174514846",Alimento perro adulto champ 4 kg,"",$202.00,$184.90
Casa Ley,f7887545-bef3-4578-8809-eb964f66a5a2,"7502294091908",Jabon de manos en seco bervena bloom abs clean 1 pz,"",$59.90,$0.00
Casa Ley,"8c5c3a26-f314-4e80-8f9e-59c4c88572bd","7503015074019",Cafe tostado y molido con azucar combate 500 gr,"",$83.90,$0.00
Casa Ley,"19b16822-0520-4625-aae3-d3f10ec5bd5d","7501072210272",Alimento perro adulto cordero dog chow 100 gr,"",$11.00,$0.00
Casa Ley,b5e0ce53-9a44-41cf-b3d3-12ea817d0210,"7502294091939",Jabon de manos en seco citrus splash abs clean 1 pz,"",$59.90,$0.00
Casa Ley,f445a2d1-b8b2-42ae-9a34-bb0023580cf0,"7501003310187",Aceituna manzanila deshuesada bufalo 220 gr,"",$54.50,$45.50
Casa Ley,"3281688f-79de-4295-ab44-cb5f5fbb121f","2050004761450",Alimento perro adulto ganador 4 kg,"",$247.90,$0.00
Casa Ley,a6bda90d-63d4-4b5a-a00d-666a6f2226eb,"7506306214965",Antitranspirante aerosol clinic caballero antibact rexona 91,"",$91.50,$0.00
Casa Ley,dad80aa8-d763-4907-ba4f-a30a65c3c23e,"7503016826198",Botana mix la abuela  300 gr,"",$64.90,$0.00
Casa Ley,"247f1152-d88e-4614-a917-2847b6590d4f","2050003552271",Crema corporal aclarado natural nivea 200 ml,"",$129.90,$0.00
Casa Ley,d073d139-5e84-48ef-988c-bf6053880612,"7501022015445",Refresco manzana manzanita sol 3 lt,"",$41.00,$0.00
Casa Ley,aee9dc1f-b5f9-4a7a-b601-10a5fc3ce3d5,"7501630203777",Limpiador liquido para vidrios grand brand 1 lt,"",$38.90,$31.12
Casa Ley,c70b5fee-7173-413a-abf3-4f592d57b8da,"7501630202381",Tabla de madera para picar rectangular 25x80cm reddot  1 pz,"",$174.90,$0.00
Casa Ley,"7917cb8f-886d-4f86-8ad2-dfb8248a6bd0","0780083142544",Collicort 2.5 crema 60 gr,"",$180.90,$132.06
Casa Ley,f19f3ce9-a483-4814-be3a-0c0ea51a3e35,"7501055310784",Bebida frutas ion4 powerade 600 ml,"",$22.00,$0.00
Casa Ley,"2d2100b9-5755-4001-a9d8-8ab3b534b518","7502224228763",Kitoscell gel 30 gr,"","$1,107.00",$940.95
Casa Ley,"28bc1be2-2843-4426-a139-34e2d126abaa","0633148101638",Salsa en polvo habanero tajin 83 gr,"",$47.90,$0.00
Casa Ley,"5d96a32e-39b3-483a-8792-b317f3da941f","7501208303052",Frijol pinto nacional diamonds 1 kg,"",$51.90,$0.00
Casa Ley,"8a8e4489-5090-4b55-86a9-6bb83997961a","7503037550256",Cereal azucaradas sabor chocolate maizoro 600 gr,"",$62.90,$0.00
Casa Ley,"22b5e124-1670-492d-a2c4-ce2d5f284955","3337875743556",Limpiadora crema hidratante cerave 1 pz,"",$209.00,$167.20
Casa Ley,f16d6d72-1695-4d96-8729-adbe26f680e2,"0730002014209",Muñeca sky dancers fotorama 1 pz,"",$509.00,$0.00
Casa Ley,"66c804cf-d26c-400e-a34e-a051bd5eda56","7500478015047",Cheetos sabritas 52 gr,"",$15.00,$0.00
Casa Ley,"221397b2-8856-43d8-8c4e-91ad0cf87fa8","2050000064388",Refresco manzana sidral mundet  600 ml,"",$19.00,$0.00
Casa Ley,"73b3ec5a-b33f-4cdb-9b50-5182227758ad","7500435180665",Antitranspirante aerosol stres secret 93 gr,"",$67.90,$0.00
Casa Ley,"0c7e3f64-dd2f-455a-b5b5-f75ce29ca032","7501777034371",Alimento perro adulto mainstay 3.75 kg,"",$177.00,$0.00
Casa Ley,dd8fbf93-af7f-4078-85d4-fc513e0d6063,"7501011131026",Chicharron de cerdo sabrita 70 gr,"",$38.00,$0.00
Casa Ley,"90497477-b14d-49e1-8b97-e62bba29b015","2050003402170",Harina brownies de almendra avena y arroz morama 350 gr,"",$94.90,$0.00
Casa Ley,"657ee47f-3aea-461a-860b-47923d06fdac","7501088508929",Anara tab 20 pz,"",$189.91,$131.04
Casa Ley,"82827000-f3a9-4b3b-a023-1cd922e4e0e0","7502240723396",Anticongelante concetrado quaker state 1 pz,"",$69.90,$0.00
Casa Ley,d98cb8d0-2924-4e71-83e5-ea9b1ea2c11e,"7501073411609",Chocolate tableta mesa abuelita 360 gr,"",$58.90,$0.00
Casa Ley,"76fab62d-545e-47ee-ba8a-fcce4b2d67c3","7501054901525",Chicharrones picantes mission  113 gr,"",$50.50,$0.00
Casa Ley,f4628fc4-6234-4ff9-a4d2-6494c0cc4068,"7501050608558",Elica unguento 30 gr,"",$720.57,$562.04
Casa Ley,de0f9ead-4869-4edf-b064-f673dcebe7f0,"7891150044630",Jabon de tocador leche de coco dove 135 gr,"",$38.50,$0.00
Casa Ley,"9cbc4f37-b91f-42c3-9e2b-38d23e240412","3337875597395",Locion hidratante 473ml cerave 1 pz,"",$385.00,$308.00
Casa Ley,"1d140635-d6b7-4dd5-a0ae-e470932679fc","7501088507502",Atarax 10 mg  30 pz,"",$620.00,$446.40
Casa Ley,"6600a7d4-41b6-47df-bb16-0becf53cb1ed","2050004336290",Cerveza lata six pack suave pacifico 410 ml,"",$138.00,$105.90
Casa Ley,"9871be7d-9c0e-4a5b-9fb0-68e20b1e0e31","3337875597487",Locion hidratante de rostro cerave 1 pz,"",$359.00,$287.20
Casa Ley,"01e05d9f-8022-4561-9c2f-d198dae118c4","7506475118224",Cereal chocolate cheerios nestle 480 gr,"",$76.90,$63.90
Casa Ley,"292119ad-df1b-4215-8b48-8a692c3bd888","7501072212757",Alimento perro adulto pavo y arroz salvaje beneful 100 gr,"",$13.00,$0.00
Casa Ley,"2a1990a2-b515-4581-b564-408d86c693f9","7501328976020",Madecassol polvo 10 pz,"",$455.00,$354.90
Casa Ley,"7ef8fe89-95bc-49cc-8e2c-135df3d87529","7501017005079",Salsa roja mexicana la costena  220 gr,"",$13.00,$0.00
Casa Ley,"84357e57-9620-4f6c-bc8e-3c60416e7141","7501088542855",Meladinina tab  30 pz,"",$294.64,$200.36
Casa Ley,cba8bd9b-2049-4812-8285-7571ff15c518,"7501055302000",Refresco toronja fresca 355 ml,"",$19.00,$0.00
Casa Ley,a64ee766-37a1-410e-bf94-44d21cde598e,"7509552928341",Crema en gel matificante aclara garnier 50 gr,"",$170.00,$119.00
Casa Ley,"33487b50-402f-4fbd-8ca4-c72edfd6d18a","7503029889111",Salsa agua chilera de chiltepin fresh harvest 190 ml,"",$21.50,$0.00
Casa Ley,cb1b11fd-7882-409a-b3cc-975cef5f091f,"7502001166028",Neoderm f neomicina/fluocinol 1 pz,"",$39.90,$0.00
Casa Ley,"46c93276-8fce-44bd-8bc8-c8a8aaedb90a","7501072202727",Alimento perro adulto raza grande dog chow  2 kg,"",$155.90,$124.90
Casa Ley,"3de9a45e-dd3d-437d-8f36-50776871cfd4","7501630202503",Servilleta blanca grand brand 100 pz,"",$79.90,$0.00
Casa Ley,c2cb7d85-30cd-4d79-95a5-242f23fdb1bf,"3499320001359",Nutracort 1 loc  120 ml,"",$792.51,$578.53
Casa Ley,"9eb6b319-4fb2-45c8-8a5f-87aa9f3f0ebc","7501067741927",Cereal corn flakes maizoro 540 gr,"",$49.90,$0.00
Casa Ley,"6749fead-65f1-4c74-906c-89e3cbb2d50d","7501541300121",Huevo blanco docenero baja california 12 pz,"",$45.00,$0.00
Casa Ley,"770b0a7b-f9d6-4aa7-b0af-79540c92669f","7506306246799",Jabon de tocador en barra granada dove 4 pz,"",$98.90,$0.00
Casa Ley,a87a4504-a46a-46e0-8e14-4c23321ec771,"7500435213394",Desodorante aerosol antitranspirante vanilla secret 93 gr,"",$63.90,$0.00
Casa Ley,f331fe95-b762-4f37-9a32-cd587782f2fe,"7501289511407",Pasta lassar andro 1 pz,"",$120.35,$93.87
Casa Ley,da9a94bd-6d3f-4dd5-a111-d33dfc53225d,"7502276040436",Mexsana spry desod pies 150ml 1 pz,"",$95.77,$0.00
Casa Ley,a3ccb9bd-0976-4acb-988b-8680b8445aca,"7501058792662",Toallas desinfectantes citrus lysol 80 pz,"",$144.90,$0.00
Casa Ley,db0ede2c-0e47-4490-bee1-55dc8f6172d2,"7500312058896",Crema corporal flower bouquet bioscents 220 ml,"",$64.90,$45.43
Casa Ley,e63c9c87-07eb-424b-bbc6-d0ff6294ecf3,"7501072205209",Alimento perro adulto raza pequeñas campeon 10 kg,"",$489.00,$0.00
Casa Ley,"5db8b04d-6211-4574-bc00-7b46bf7ba585","7501289511414",Pasta lassar androm tarro 60 gr,"",$65.47,$54.34
Casa Ley,e22ff597-6eab-4cda-bd21-72aaec955fbb,"7503032272207",Cerveza lata cristal bohemia 355 ml,"",$111.00,$85.90
Casa Ley,"21549efe-4363-4cfc-af66-754c05bf95bb","7501087509064",Anticongelante diluido bardahl 946 ml,"",$67.90,$47.53
Casa Ley,d2893b4e-3f85-44cf-a2ae-011f6329ac54,"7501008051290",Cereal extra nuez kelloggs 420 gr,"",$88.50,$0.00
Casa Ley,c9665c6a-1055-4ca5-b194-5a88821cb65b,"2050000021381",Pastel americano choco 1/2 pla 6 pz,"",$900.00,$0.00
Casa Ley,cba02574-f50a-413c-9592-14dbd39792d1,"0044774030122",Maiz institucional pozolero alfresco  3.6 kg,"",$89.90,$82.90
Casa Ley,"3b0a8cb3-f2d0-42be-8931-99b1f630fb78","7501289511438",Pasta lassar androm tbo 60 gr,"",$78.43,$65.10
Casa Ley,"3aacc44c-cb72-4727-89eb-efae511d0622","7501630202640",Servitoalla 180 hd ley 1 pz,"",$21.50,$0.00
Casa Ley,"0af23d94-b70b-4494-a0b7-a6f26185eadf","7501008066386",Cereal froot loops kelloggs 380 gr,"",$82.50,$61.90
Casa Ley,ad6dfd9d-fa86-4527-9052-48047e7bced4,"3337872414176",Pigmentaclar la roche posay 1 pz,"",$939.00,$751.20
Casa Ley,dca5a12d-bbcb-46bd-87b4-a21fc9a2adda,"7501630202497",Servitoalla 50 hd ley 3 pz,"",$37.50,$0.00
Casa Ley,"2106681f-cce4-46d8-8690-c4b4009f460c","7501072202338",Alimento perro cachorro casero campeon 2 kg,"",$111.90,$88.90
Casa Ley,"6a56f813-2c18-4b23-a94b-2431d0151a63","7501089804013",Recoveron unguento 40 gr,"",$470.85,$343.72
Casa Ley,"3866d9f2-551d-4fda-a4e3-93135ef3bb05","0000075004088",Podofilia n2 250mg sol  5 ml,"",$258.94,$199.38
Casa Ley,"0fc74160-d65a-4864-9bdc-4efacde6e37b","7501072217561",Alimento perro cachorro minis dog chow 500 gr,"",$30.90,$0.00
Casa Ley,"1cea27bf-b8c7-47f7-b023-6c2a7c2ccd4e","7501094915360",Pomada tubo capent 45 gr,"",$109.90,$0.00
Casa Ley,"6fdb1ad8-cc8b-43cf-9315-70a0d4c35b08","0206369000000",Mortadela aroos 1000 gr,"",$92.90,$86.50
Casa Ley,ebc6be9f-0207-44a4-8eed-617259081824,"7501089804136",Recoveron c crema 40 gr,"",$489.23,$352.25
Casa Ley,f04732fc-d909-4e6f-a3f6-2a415b10cc77,"7503024416121",Cerveza lata six pack ultra amstel 355 ml,"",$123.00,$89.90
Casa Ley,"2a42fe42-fe1b-47dd-9cb5-9514f774641e","0023100041032",Alimento perro cachorro pedigree 4 kg,"",$275.00,$239.00
Casa Ley,d3df41ac-486c-40f6-b615-947d642d1b34,"7501289511698",Revidox cap c30 1 pz,"",$737.69,$575.40
Casa Ley,"0abee2c4-393d-493d-a68b-aa982e6d8dae","2050003788779",Set cuchara 2pzas flexible 6m evenflo 1 pz,"",$79.90,$44.50
Casa Ley,abf3474e-ed5a-4086-a9ed-9ac9b7b3ee8a,"0665777000419",Alimento perro cachorro pollo dog mix 100 gr,"",$11.90,$0.00
Casa Ley,"96bf88b9-917c-4403-b1e0-4914d67e52fb","7501008023570",Cereal special k kelloggs  550 gr,"",$70.90,$0.00
Casa Ley,"7d747798-6fad-472c-ab01-7498c13a912d","2050003529419",Desodorante aerosol dama invisible clean nivea 150 ml,"",$74.90,$0.00
Casa Ley,a79ae653-223e-4c16-8d23-72c941ceb1d4,"7503032272924",Cerveza caguama indio 940 ml,"",$39.00,$33.90
Casa Ley,"9b7f286a-df07-4082-adbf-3ce103157b92","3499320002448",Tri luma crema 15 gr,"","$1,199.35",$839.54
Casa Ley,"06864503-b5c6-4154-9362-24465ee4c36e","7501281200101",Abatelenguas de madera c25 protec 1 pz,"",$17.40,$0.00
Casa Ley,"068fc83c-50a1-4a27-9951-8859e88a7d27","7506174516307",Alimento perro cachorro seco pedigree 2.25 kg,"",$149.90,$0.00
Casa Ley,"1fb07e10-6810-4a92-a555-1f4586a1d80b","0253917000000",Pera bosco 1 kg,"",$69.90,$0.00
Casa Ley,e45c82d6-9117-435e-a24d-e57a670befb3,"0887961885538",Barbie color reveal 1 pz,"",$399.00,$0.00
Casa Ley,"4bfc8d74-9a38-46c5-b153-8ab9dfd26e2f","6902395856566",Maquillaje liquido fit me 10.5 spf 50 maybelline 30 ml,"",$209.90,$0.00
Casa Ley,"3ab867b2-1a2d-4540-8ed7-4a07c4d53a6f","0000000000360",Litchi 1 kg,"",$159.90,$0.00
Casa Ley,"71c73c74-db19-4d34-b183-fb15e651dccb","7501954007747",Vaso paw patrol niño siglo xxi 1 pz,"",$29.90,$0.00
Casa Ley,"076efe1c-067f-4ac0-adc9-fe38d2660e6a","7501020680485",Agua oxigenada 420 ml,"",$26.52,$21.22
Casa Ley,"82a64068-b246-40da-95f1-c944b3a36380","7502002871471",Alimento perro cleyton adulto top choice 15 kg,"",$590.00,$0.00
Casa Ley,"5b752e84-fb82-4ed3-9d1a-53743462f6a4","7502258100073",Aplicador zuum eco friendly us cotton 1 pz,"",$25.00,$20.00
Casa Ley,"44fc51f4-c644-4f05-9638-820f934cf21e","7506306245990",Jabon de tocador aqua zest 135 gr,"",$19.90,$0.00
Casa Ley,c877ac5b-501d-4536-ac6d-a7dc26baf330,"2050003853477",Bebida energizante zero sugar monster 473 ml,"",$39.50,$35.50
Casa Ley,"2001a689-5929-43b1-ac1f-b5dd116f2a19","0887961819274",Auto surtido pearl chrome hotwheels mattel  1 pz,"",$74.90,$0.00
Casa Ley,"27575be8-f73e-46b8-82f5-eba1bdc886a1","0759684351273",Botiquin de viaje jaloma 1 pz,"",$195.90,$146.93
Casa Ley,ebacf569-70d3-49f4-a05f-e053f5becb0d,"7503024416220",Cerveza lata miller high life 710 ml,"",$36.00,$0.00
Casa Ley,f500d2ce-44ca-401f-83f1-7717bb81566b,"7501299301975",Candiflux caja  1 cp,"",$173.00,$110.72
Casa Ley,eb5807cd-09e2-4ea7-a1c3-d771b9adaf5c,"4005900942791",Curitas flexible c10 bdf 1 pz,"",$74.90,$0.00
Casa Ley,"68940376-2124-451c-ab09-2eea86cb8a32","0070662247143",Sopa instantanea camaron chile limon fuego nissin 64 gr,"",$13.90,$0.00
Casa Ley,"2892c1a9-d232-434c-9641-9f1f6d24125b","0000000103812",Alimento perro granel grateful 1 kg,"",$24.90,$0.00
Casa Ley,"6d9f8b2b-71a2-46ec-a5e6-49336dc30d69","7501250882000",Dermodine sol 120ml protec 1 pz,"",$69.90,$0.00
Casa Ley,d227e489-3422-4ba4-8ee9-dba6f0734cc9,"0000075003821",Cerveza lata six pack xx lager 355 ml,"",$114.00,$84.90
Casa Ley,c3626120-bfbe-4f41-9324-ee9a6ef550e7,"0070662247198",Sopa instantanea con salsa negra y limon nissin  64 gr,"",$13.90,$0.00
Casa Ley,a97d6042-7970-4e25-819f-31d2f55fa60f,"7501064196294",Cerveza botella 12 pack familia modelo especial 355 ml,"",$292.00,$251.90
Casa Ley,"52540630-a464-4e65-91b0-3469c3524654","7501055349890",Refresco lata light 8pack coca cola 235 ml,"",$102.00,$0.00
Casa Ley,"7fc83190-1cf8-4190-9866-389739bd9bd9","7706800148203",Limpiador liquido vidrios 500ml windex 1 pz,"",$55.90,$44.72
Casa Ley,f5978738-5115-44db-8954-c254bb1c9ecc,"0887961795141",Barbie nadadora mattel  1 pz,"",$429.00,$171.60
Casa Ley,ca79b4b4-623a-4326-ba17-3f7b1d407734,"7501064197451",Cerveza lata alebrije cucapa 355 ml,"",$20.00,$0.00
Casa Ley,"84a271c8-e824-4a47-a953-6ecaf6361967","7501721000025",Tostada de maiz pikochas  200 gr,"",$31.50,$0.00
Casa Ley,dd0e91ef-955b-4959-a23b-4397606c1653,"7501126107015",Frio plus 250ml amd 1 pz,"",$55.50,$32.19
