"store","id","original_ean","original_name","original_description","current_price","promo_price"
Soriana,"6322dd47-1831-4ddd-a16a-206ae80f7a2f","7503002311059",Mezcal Los Danzantes Reposado 750ml,"","$1,575.00",$0.00
Soriana,b87d0d1c-3623-4494-ac04-64d605f548a9,"7502214400018",Mezcal Fandango Reposado 750 ml,"",$289.00,$0.00
Soriana,a760b79a-691d-4ede-9e9c-5629d9ea9cd5,"3423222052799",Perfume Light Blue Italian Love 100 Ml Edt Spray para Caballero,"","$2,049.00",$0.00
Soriana,a55a970b-6466-4c95-80d8-83bf1fbc742b,"7501559506188",Aceite Multigrado Quaker State Alto Kilometraje 25W50 Galón 3.79 L,"",$626.00,$0.00
Soriana,f62d6a5b-24bc-4573-ba26-ea36a2503de3,"7506385051178",Guante Portero Voit Essential Ch Mix,"",$149.00,$0.00
Soriana,bade388c-fbda-478e-bb76-2f4cfd094059,"7500093740270",Jgo Sábanas Ind Home Expressions Barry,"",$299.00,$0.00
Soriana,"78e9019f-9303-44c2-b11d-e004e2a3928f","7501035013483",Tequila 1800 Cristalino Añejo 700 ml,"",$915.00,$0.00
Soriana,f574e742-b464-4e21-a7e9-510dfc76e84e,"0044774056016",Adobo Achiote Bueno 100 Gramo Pieza,"",$10.20,$0.00
Soriana,e317140f-93c7-4f7b-94cf-921f0f57b5e0,"0076371011099",Tofu Firme House Foods 396 Gr,"",$83.50,$0.00
Soriana,"44bfb38d-8ccd-4941-82fb-d1d1899e1320","7501032929770",Raid Insecticida en Lamintas. Repuesto de 16 Unidades,"",$50.90,$0.00
Soriana,"374ba886-7a96-4d2d-9f88-8dc409ee4e84","7622210617743",Queso Americano Philadelphia 144 gr,"",$36.50,$0.00
Soriana,"61d3c91d-9204-429a-8eef-c4232d8e9e47","7501059996632","Cuchillo Ekco Mondador 3.5"" Madera 1 Pieza","",$129.00,$0.00
Soriana,"72d8869c-dbd9-44d2-8295-fa50f417f868","7503023791021",Salsa De Chipotle Mi Querer 250 Gr Vaso,"",$17.90,$0.00
Soriana,"98d66017-16ff-4743-aff3-4e8eff768800","0887961979411",Peluche Mattel Star Wars Amigos Galácticos Varios Modelos 1 Pieza,"",$999.00,$499.50
Soriana,b055fbab-4745-44bc-8864-00cb204756a6,"0026964861075",Ron Flor de Caña Cristalino 750ml,"",$565.00,$0.00
Soriana,"20e54c19-56b9-46e9-9e30-16d07561fd7a","7500093690766",Aceite Aflojatodo Auto Vit 946 Ml,"",$199.00,$0.00
Soriana,"5b986391-78e1-43f7-a424-1d5b75050805","7503009435789",Salsa Grunchoice De Nopal Botella 180 gr,"",$42.00,$0.00
Soriana,"42acc32f-7b8f-4ca3-b1f9-ae57576c1934","7501040084492",Queso Americano La Villita 210 g,"",$32.50,$0.00
Soriana,a40bc12d-5fea-45ae-99bd-8aaf28fd6ffb,"7501128105019",Preservativo D-L Fresa 3 piezas,"",$18.47,$0.00
Soriana,fe2f1ff8-2c30-4bdf-965f-9f07f1d71777,"7501125189401",Pegden 5mg 28 Tabletas,"",$816.00,$0.00
Soriana,"2213457b-0114-49a7-8436-bcc7aa59643a","4058075352377",Foco Led Value A100 13W Luz Calida Osram,"",$64.00,$0.00
Soriana,edc9f5d1-6b0c-4b48-8046-fa3b0a3b55f4,"0250250000002",Sierra congelada kg,"",$138.90,$0.00
Soriana,df291aa4-1b1a-4627-80a2-5c849c548a7d,"7506475111409","Fórmula Infantil NAN 3 Optimal Pro, 1 a 2 Años, 1.8kg + 180g.","",$415.00,$0.00
Soriana,"282113e5-32da-49a6-8c4c-2bb768beca41","7500326817885",Salsa Gourmet Chipotle La Casa Del Estil,"",$75.90,$0.00
Soriana,"4a828867-2f4d-4e11-b59a-dfe151d2fe02","7502215150509",Galleta Orejitas La Morisca Cj 250gr,"",$54.00,$0.00
Soriana,"414de7c4-a4f3-4fab-8fba-576b551729bd","7503050581879",Asiento p/ Bicicleta Veloci Cafe,"",$249.00,$0.00
Soriana,b59d428e-9493-4763-b1f9-7d09351edcc9,"7503026171028",Salsa Maryvic de Chile Piquín Ajonjolí,"",$53.90,$0.00
