"store","id","original_ean","original_name","original_description","current_price","promo_price"
Sams,cbcc6ff8-42ee-4520-8c8e-d0c181a04231,"",Bóxer para Caballero Adidas Talla G Blanco 3 pzas,"",$715.05,$715.05
Sams,b16194b6-e999-4874-b08c-f5c0e17b4fd2,"00078742062532",Mangos en Cubos Member's Mark 2 Kg,"",$162.65,$162.65
Sams,d8ae6038-6c38-4a96-ab77-448dfadaac77,"",Proyector BenQ SVGA para Presentaciones MS560,"","$11,763.47","$11,763.47"
Sams,"31a6bb3c-3fb0-457f-9210-c08174b76f9a","403279630",Velian 25 mg/10 mL solución 10 sobres con 10 ml c/u,"",$472.62,$472.62
Sams,d305eae8-2ada-4e98-8829-86145de82549,"750112518088",Prednisona 5 mg con 20 Tabletas,"",$51.15,$51.15
Sams,"574e6337-2eab-440a-8aac-0b8ad2a1c4b1","",ALMOHADA Nickelodeon 25 Aniversario Bob Esponja,"",$305.86,$305.86
Sams,"2e59040c-4174-41f0-bbff-e34acb2bb90d","",Espejo Decorativo ArtDeco Circular Negro,"","$1,840.39","$1,840.39"
Sams,c8158dd4-ca5f-4322-ad9a-2a2528050170,"750639213390",Playera Tipo Polo Daniel Hechter Talla CH Azul,"",$459.31,$459.31
Sams,b061a5f0-f018-44f2-9e04-22dfa26ee555,"",Playera para Caballero United Colors Of Benetton Talla G Negro,"",$408.18,$203.58
Sams,"7b3daac3-be0a-4377-948f-e8dcb6c39440","10241660",Almendras Turin Zero con Chocolate Amargo 500 g,"",$295.64,$295.64
Sams,"324658f4-c632-4e60-b273-8db03eac8e6c","178898",Mini Mochila Ruz HARRY POTTER 178898,"",$541.14,$541.14
Sams,"66426cfb-1282-49ee-8de3-fed704b1cde5","",Frazada de Borrega Reversible Member's Mark Café,"",$459.31,$459.31
Sams,b4f99908-83b0-4076-bbdc-4690c1624994,"750131864529",Óvulos Bayer Canesten V Presentación Dual,"",$183.11,$183.11
Sams,e6fd5fdf-f098-41e1-977b-f36e44469828,"1210910369",Luces LED Member's Mark con 24 Focos,"",$796.91,$796.91
Sams,f6983a38-b146-419e-9047-4c3d695eac01,"",Jeans Regular para Caballero Member's Mark Talla 34,"",$285.39,$285.39
Sams,"0af911b1-5913-46d9-a2d7-d073b3231ef3","",Batería de Cocina T-Fal EASY CARE Easy Care 17 pzas,"","$2,044.96","$2,044.96"
Sams,cf49022d-d304-4dfa-a9d4-aa12ee8515f4,"750112515963",Telarteq 80 mg 30 Tabletas,"",$643.46,$643.46
Sams,be1841e4-087f-443a-908a-2afb5cfb0a37,"",Smartphone Samsung Galaxy A05 64 GB Negro AT&T,"","$2,556.47","$2,044.98"
Sams,b89aefee-cceb-4986-994f-0b1e033ee01e,"",Salsa Catsup Heinz 200 pzas de 9 g c/u,"",$142.19,$120.71
Sams,e78f7b60-2848-4bfb-ba9e-066df88923cd,"1008011318",Barras de Arroz Rice Krispies Treats Kellogg's Sabor Malvavisco 30 pzas,"",$158.55,$158.55
Sams,f32e6795-9291-45d7-9cfb-426975e3f140,"750130042128",Invictus 4 tabletas 20 mg,"",$363.16,$363.16
Sams,fad21751-3563-4832-9f58-26ffc178af28,"",Lonchera Artic Zone Pro Negra con Botella y Contenedores,"",$408.18,$408.18
Sams,"9369e3a3-e6a3-42d9-94b8-f119310fd2e5","",Set de Canastas Member's Mark de Alambre 3 en 1,"",$817.37,$408.18
Sams,"0ac14425-44b3-45d5-8f10-15069119ecd3","",Pijama para Dama Ellen Tracy Talla G 2 pzas,"",$510.47,$510.47
Sams,"95593b7b-beb8-41b9-ab9c-81accb68c637","",Cortinas Bloqueadoras de Luz Member's Mark Gris Oscuro,"",$612.76,$612.76
Sams,"1502be70-6096-4909-8a0b-af21f38592b6","",Combo de Supresor de Picos Link First SP01 2 pzas,"","$1,021.96",$766.23
Sams,bc8c8edb-b3d1-45e5-9432-c7b72bdfada8,"",Surtido de Dulces Winis Squad 1.4 kg,"",$163.65,$163.65
Sams,"0de69c4b-b16b-4312-b2f7-0fb53a24210a","",Pijama para Dama Tops & Bottoms Talla EG Morada 4 pzas,"",$561.61,$561.61
Sams,"1f756d0e-a5ec-4987-88d0-6f147a83d82f","",Block de Remisión Fortec 8 Blocks con 25 Juegos,"",$120.70,$120.70
Sams,"4bb5bf4a-8d6e-4fe3-b3bb-af5c28d3ac0f","750107061271",Amoxicilina / Ácido Clavulánico Medimart 500 mg/125 mg 10 Tabletas,"",$86.95,$86.95
Sams,bb7d7adb-8551-4b80-bc2a-f26de16c3853,"",Juego de Cocina Tramontina Azul 3 pzas,"","$2,044.96","$2,044.96"
Sams,"8a548f75-a2e7-4900-8f88-aaa6708feb7f","",Silla Plegable Member's Mark Redonda Verde,"","$1,328.86","$1,328.86"
Sams,"0d14b4e7-f358-4229-b141-45a90668e9a5","",Brasier Maidenform Talla 36 B 2 pzas,"",$663.91,$663.91
Sams,"9fd99586-d2e4-4415-b3ad-00ea963d086e","",Panties Seamless Playtex Talla EG Multicolor 5 pzas,"",$408.16,$408.16
Sams,"91b3ae22-22f2-41be-bd5a-f7b80a2c50c3","",Body Perfume Old Spice Dynasty spray 3 pzas 112 g c/u,"",$209.72,$209.72
Sams,"65f7b46d-fadc-48c1-b8b3-c1b191e78318","",Portafolio de Manualidades AMERICAN CRAFT  Azul,"",$510.47,$510.47
Sams,"837e2fff-e861-4b6a-ba2b-a5474d50642a","750103042505",Pastiseta Suandy Marinela 750 g,"",$203.56,$203.56
Sams,"32a6afa4-4670-4202-9276-868f355470c9","7501011135096",Paleta Rockaleta Sonric's 40 pzas,"",$184.13,$184.13
Sams,"0df9a525-c670-45d5-88eb-9cdbb3320b89","750053300252",Café Descafeinado Member's Mark Tostado y Molido 1 kg,"",$230.17,$183.22
Sams,"44e7796a-1023-4172-b7f1-c07c8ce84d45","",Bebida con Electrolitos Gatorlyte Sabor Uva 6 pzas de 591 ml c/u,"",$106.40,$91.05
Sams,"2609a4f2-dc1b-48e8-8c20-bf9113a858bd","7500533000506",Crema de Cacahuate Member's Mark 1.13 kg,"",$117.63,$100.00
Sams,"0b2b6b3a-7210-4958-a2cc-0a10d34200c0","",Tanga para Dama Adidas Talla G Negro 2 pzas,"",$408.16,$408.16
Sams,"5ccdc449-b1ac-4501-b4c4-e6e1bf604d0a","",Brasier Playtex Talla 36 B,"",$612.76,$612.76
Sams,cec32f23-6bb3-4511-94db-13bac218aa58,"3895327",Hioscina/Metamizol Sódico Medimart 10 mg / 250 mg 36 Tabletas,"",$171.86,$171.86
Sams,"99683966-0843-49ad-9fdd-91cf73cbd45a","",Churros de Nopal Nopalia Chile-Limón 650 g,"",$165.73,$165.73
Sams,"2698c6ab-596a-4135-8fca-45ef0a7c3aae","",Mesa Decorativa Member's Mark Auxiliar Café,"","$3,067.98","$3,067.98"
Sams,"551077f4-2550-4f15-a8da-30f6a27dada6","3880377",Tradol 50 mg/ml Solución Inyectable con 3 Ampolletas de 1 ml,"",$463.41,$463.41
Sams,e38047de-f425-4fbe-9179-7b35f3b7970c,"",Jeans Slim Fit Member's Mark para Caballero Talla 31,"",$285.41,$285.41
Sams,"20b4971a-e22b-40a1-80e9-200edbd71ad3","",Cojín Providencia Minion,"",$357.01,$357.01
Sams,"445f5448-d9ad-49fd-abbe-7db3c26f48ec","",Calcetines Quarter para Caballero Member's Mark 10 Pares Multicolor,"",$305.86,$305.86
